species ID,Phylum,Class,Order,Suborder,Infraorder,Family,Subfamily,Genus,revised species name,tagged species name,total number of specimens,specimens Serial No,image file name,Microscrope photo No,SLR photo No,显微镜照片数量,相机照片数量,跑数据照片总数,备注,Stage,age  from,age  to,mean age value,Locality,Longitude,Latitude,Horizon,Reference (specimens firstly published),collection No
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,57178,57178Amplexograptus_disjunctus_yangtzensis.jpg,10,11,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Zhujiapo Village in Dongongsi Town, Zunyi City, Guizhou Province",106.925,27.765,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAE368
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,57179,57179Amplexograptus_disjunctus_yangtzensis.jpg,11,17,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Jiancaohe Village in Donggongsi Town, Zuiyi City, Guizhou Province",106.925,27.765,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAE380a
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,57180,57180Amplexograptus_disjunctus_yangtzensis.jpg,10,10,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Jiancaohe Village in Donggongsi Town, Zuiyi City, Guizhou Province",106.925,27.765,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAE380
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,57181,57181Amplexograptus_disjunctus_yangtzensis.jpg,10,8,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Gaojiabian Village in Jurong City, Jiangsu Province",119.144,32.044,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",Lg5
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,57182,57182Amplexograptus_disjunctus_yangtzensis.jpg,10,10,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Zhujiapo Village in Dongongsi Town, Zunyi City, Guizhou Province",106.925,27.765,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",AAE368
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,57183,57183Amplexograptus_disjunctus_yangtzensis.jpg,10,16,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Fenxiang Town in Yichang City, Hubei Province",111.435,30.914,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",WM28
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,57185,57185Amplexograptus_disjunctus_yangtzensis.jpg,10,9,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Jiancaohe Village in Donggongsi Town, Zuiyi City, Guizhou Province",106.925,27.765,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,57186,57186Amplexograptus_disjunctus_yangtzensis.jpg,10,10,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Jiancaohe Village in Donggongsi Town, Zuiyi City, Guizhou Province",106.925,27.765,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,57188,57188Amplexograptus_disjunctus_yangtzensis.jpg,11,7,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Jiancaohe Village in Donggongsi Town, Zuiyi City, Guizhou Province",106.925,27.765,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,57189,57189Amplexograptus_disjunctus_yangtzensis.jpg,11,6,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Jiancaohe Village in Donggongsi Town, Zuiyi City, Guizhou Province",106.925,27.765,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,57190,57190Amplexograptus_disjunctus_yangtzensis.jpg,10,7,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Jiancaohe Village in Donggongsi Town, Zuiyi City, Guizhou Province",106.925,27.765,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,57191,57191Amplexograptus_disjunctus_yangtzensis.jpg,10,10,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Jiancaohe Village in Donggongsi Town, Zuiyi City, Guizhou Province",106.925,27.765,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,57192,57192Amplexograptus_disjunctus_yangtzensis.jpg,10,4,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Jiancaohe Village in Donggongsi Town, Zuiyi City, Guizhou Province",106.925,27.765,Wufeng Formation,"Mu, E.Z., Li, J.J.,Ge, M.Y.,Chen, X., Lin, Y. K. & Ni, Y.N. 1993. Upper Ordovician Graptolites of Central China region. Palaeontologia Sinica B29, 1–393 (in Chinese with English summary).",
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,71097,71097Amplexograptus_disjunctus_yangtzensis.jpg,10,13,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Kunshan City, Jiangsu Province",120.993,31.394,Upper Ordovician,"Ge, M.Y., 1984. The Upper Ordovician graptolites from Kunshan, Jiangsu. Bulletin of the Nanjing Institute of Geology and Palaeontology, Academia Sinica 9, 237–264 (inChinese).",
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,71098,71098Amplexograptus_disjunctus_yangtzensis.jpg,0,9,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Kunshan City, Jiangsu Province",120.993,31.394,Upper Ordovician,"Ge, M.Y., 1984. The Upper Ordovician graptolites from Kunshan, Jiangsu. Bulletin of the Nanjing Institute of Geology and Palaeontology, Academia Sinica 9, 237–264 (inChinese).",
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,71099,71099Amplexograptus_disjunctus_yangtzensis.jpg,0,16,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Kunshan City, Jiangsu Province",120.993,31.394,Upper Ordovician,"Ge, M.Y., 1984. The Upper Ordovician graptolites from Kunshan, Jiangsu. Bulletin of the Nanjing Institute of Geology and Palaeontology, Academia Sinica 9, 237–264 (inChinese).",
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,71100,71100Amplexograptus_disjunctus_yangtzensis.jpg,10,16,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Kunshan City, Jiangsu Province",120.993,31.394,Upper Ordovician,"Ge, M.Y., 1984. The Upper Ordovician graptolites from Kunshan, Jiangsu. Bulletin of the Nanjing Institute of Geology and Palaeontology, Academia Sinica 9, 237–264 (inChinese).",
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,83230,83230Amplexograptus_disjunctus_yangtzensis.jpg,11,8,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Huanghuachang (Trench 502) in Yichang, Hubei",111.305,30.697,Longmaxi Formation,"Mu, E.Z. & Lin Y.K. 1984. Graptolites from the Ordovician-Silurian boundary sections of Yichang area, W. Hubei. 45–82. In Nanjing Institute of Geology and Palaeontology, Academia Sinica (ed.). Stratigraphy and palaeontology of systemic boundaries in China, Ordovician-Silurian boundary 1. Anhui Science and Technology Publishing House, Hefei, 516 pp.",
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,83231,83231Amplexograptus_disjunctus_yangtzensis.jpg,10,9,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Huanghuachang (Trench 503) in Yichang, Hubei",111.305,30.697,Longmaxi Formation,"Mu, E.Z. & Lin Y.K. 1984. Graptolites from the Ordovician-Silurian boundary sections of Yichang area, W. Hubei. 45–82. In Nanjing Institute of Geology and Palaeontology, Academia Sinica (ed.). Stratigraphy and palaeontology of systemic boundaries in China, Ordovician-Silurian boundary 1. Anhui Science and Technology Publishing House, Hefei, 516 pp.",
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus latus,Amplexograptus disjunctus yangtzensis,,83232,83232Amplexograptus_disjunctus_yangtzensis.jpg,10,9,,,,,"Katian, Late Ordovician",453,445.2,449.1,"Huanghuachang (Trench 504) in Yichang, Hubei",111.305,30.697,Longmaxi Formation,"Mu, E.Z. & Lin Y.K. 1984. Graptolites from the Ordovician-Silurian boundary sections of Yichang area, W. Hubei. 45–82. In Nanjing Institute of Geology and Palaeontology, Academia Sinica (ed.). Stratigraphy and palaeontology of systemic boundaries in China, Ordovician-Silurian boundary 1. Anhui Science and Technology Publishing House, Hefei, 516 pp.",
5,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus fusiformis ,Amplexograptus fusiformis,8,103400,103400Amplexograptus_fusiformis.jpg,25,14,105,105,,,Darriwilian (Middle Ordovician)-Sandbian (Late Ordovician),467.3,453,460.2,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",APP46
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus fusiformis ,Amplexograptus fusiformis,,103398,103398Amplexograptus_fusiformis.jpg,11,11,,,,,Darriwilian (Middle Ordovician)-Sandbian (Late Ordovician),467.3,453,460.2,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",AAP50
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus fusiformis ,Amplexograptus fusiformis,,103399,103399Amplexograptus_fusiformis.jpg,12,6,,,,,Darriwilian (Middle Ordovician)-Sandbian (Late Ordovician),467.3,453,460.2,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus fusiformis ,Amplexograptus fusiformis,,103401,103401Amplexograptus_fusiformis.jpg,12,11,,,,,Darriwilian (Middle Ordovician)-Sandbian (Late Ordovician),467.3,453,460.2,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus fusiformis ,Amplexograptus fusiformis,,103402,103402Amplexograptus_fusiformis.jpg,10,7,,,,,Darriwilian (Middle Ordovician)-Sandbian (Late Ordovician),467.3,453,460.2,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus fusiformis ,Amplexograptus fusiformis,,103403,103403Amplexograptus_fusiformis.jpg,12,38,,,,,Darriwilian (Middle Ordovician)-Sandbian (Late Ordovician),467.3,453,460.2,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus fusiformis ,Amplexograptus fusiformis,,103404,103404Amplexograptus_fusiformis.jpg,11,11,,,,,Darriwilian (Middle Ordovician)-Sandbian (Late Ordovician),467.3,453,460.2,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus fusiformis ,Amplexograptus fusiformis,,103405,103405Amplexograptus_fusiformis.jpg,12,7,,,,,Darriwilian (Middle Ordovician)-Sandbian (Late Ordovician),467.3,453,460.2,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
6,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus cf. maxwelli ,Amplexograptus cf maxwelli,11,9823,9823Amplexograptus_cf_maxwelli.jpg,10,11,131,146,,"新疆奥陶世笔石plⅢ-5；标签无cf.,文献有，按文献","Sandbian, Late Ordovician",458.4,453,455.7,"Subashigou in Keping County, Xinjiang Uygur Autonomous Region",78.756,40.518,Middle Ordovician,"Mu, E.Z., Li, J.J, Ge, M.Y. 1960. Ordovician graptolites from Xinjiang (Sinkiang). Acta Palaeontologica Sinica, 8(1): 27-39.",SKK221
,Hemichordata,Pterobranchia,Graptoloidea," Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Peiragraptinae Jaanusson, 1960",Amplexograptus,Amplexograptus cf. maxwelli ,Amplexograptus cf maxwelli,,9824,9824Amplexograptus_cf_maxwelli.jpg,10,11,,,,"新疆奥陶世笔石plⅢ-6；标签无cf.,文献有，按文献","Sandbian, Late Ordovician",458.4,453,455.7,"Subashigou in Keping County, Xinjiang Uygur Autonomous Region",78.756,40.518,Middle Ordovician,"Mu, E.Z., Li, J.J, Ge, M.Y. 1960. Ordovician graptolites from Xinjiang (Sinkiang). Acta Palaeontologica Sinica, 8(1): 27-39.",SKK222
